Entity,Code,Year,Number of executions (Amnesty International),Deaths - Meningitis - Sex: Both - Age: All Ages (Number),Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),"Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",Deaths - Malaria - Sex: Both - Age: All Ages (Number),Deaths - Drowning - Sex: Both - Age: All Ages (Number),Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),Deaths - Road injuries - Sex: Both - Age: All Ages (Number),Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),Deaths - Self-harm - Sex: Both - Age: All Ages (Number),Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),Deaths - Poisonings - Sex: Both - Age: All Ages (Number),Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),Terrorism (deaths),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number)
East Asia & Pacific - World Bank region,,1996,,59596.0,2465637.0,24019.0,10770.0,181571.0,74707.0,39947.0,42523.0,386894.0,422042.0,42621.0,742755.0,456008.0,17217.0,7984.0,239766.0,11203.0,140330.0,289674.0,2115.0,216221.0,28466.0,133922.0,,3894093.0,221396.0,1650428.0,348630.0,595425.0,32563.0,209423.0,56526.0
East Asia & Pacific - World Bank region,,1997,,55454.0,2514872.0,23501.0,11387.0,174100.0,73648.0,47746.0,41445.0,374984.0,421488.0,41586.0,708850.0,436866.0,17440.0,6122.0,224394.0,10737.0,136790.0,284910.0,2536.0,222065.0,28145.0,130590.0,,3939337.0,224697.0,1636555.0,347044.0,589895.0,30737.0,219934.0,58278.0
East Asia & Pacific - World Bank region,,1998,,52233.0,2584692.0,22468.0,9989.0,170489.0,73188.0,55686.0,41472.0,371262.0,424931.0,41469.0,679589.0,419078.0,18064.0,8513.0,213145.0,10276.0,132229.0,286226.0,1705.0,230491.0,28431.0,126114.0,,4019182.0,230695.0,1629613.0,348599.0,589768.0,29153.0,231178.0,60378.0
East Asia & Pacific - World Bank region,,1999,,49231.0,2669275.0,22072.0,11627.0,163874.0,72552.0,63092.0,39900.0,368306.0,433986.0,40437.0,655405.0,401449.0,18718.0,5782.0,203023.0,9998.0,128806.0,282042.0,4744.0,240640.0,28395.0,122789.0,,4161252.0,238570.0,1641430.0,352142.0,593963.0,27853.0,242993.0,63335.0
East Asia & Pacific - World Bank region,,2000,,45886.0,2755517.0,21803.0,9256.0,158908.0,70281.0,70126.0,38718.0,365184.0,445923.0,38796.0,626539.0,383189.0,19610.0,3280.0,192274.0,9702.0,125793.0,273039.0,3627.0,249735.0,29227.0,119655.0,,4330529.0,246075.0,1654020.0,355913.0,598770.0,25991.0,255675.0,66595.0
East Asia & Pacific - World Bank region,,2001,,42914.0,2811586.0,20971.0,9966.0,152400.0,67832.0,76619.0,34085.0,357104.0,454464.0,36507.0,597749.0,365037.0,20812.0,3303.0,181944.0,9233.0,123330.0,257129.0,2819.0,257970.0,30090.0,116962.0,,4463611.0,252502.0,1640476.0,358871.0,601591.0,23679.0,268662.0,69329.0
East Asia & Pacific - World Bank region,,2002,,40222.0,2872606.0,20629.0,11070.0,146771.0,65425.0,81511.0,28729.0,349827.0,462827.0,33759.0,574811.0,347311.0,22478.0,2847.0,173057.0,8823.0,120803.0,250093.0,2685.0,269153.0,30749.0,114208.0,,4622410.0,260714.0,1634147.0,363652.0,608532.0,21427.0,283033.0,72285.0
East Asia & Pacific - World Bank region,,2003,,37862.0,2949432.0,21173.0,12791.0,140079.0,64695.0,84504.0,22786.0,339658.0,471806.0,31409.0,556035.0,329576.0,24500.0,2227.0,164695.0,8465.0,45475.0,259060.0,2924.0,278877.0,31809.0,38608.0,,4770513.0,268870.0,1625411.0,368433.0,616007.0,19332.0,297588.0,75111.0
East Asia & Pacific - World Bank region,,2004,,35781.0,3046554.0,21020.0,13511.0,135269.0,63153.0,87080.0,18988.0,330534.0,480385.0,29636.0,544270.0,313863.0,26571.0,178326.0,156929.0,8440.0,43889.0,266436.0,2303.0,289757.0,33283.0,36744.0,,4934838.0,278214.0,1626755.0,373710.0,624794.0,17921.0,312918.0,78609.0
East Asia & Pacific - World Bank region,,2005,,34212.0,3104445.0,20859.0,13436.0,130099.0,60962.0,87679.0,17020.0,319140.0,480187.0,27762.0,538196.0,299536.0,27606.0,3075.0,150882.0,8003.0,43097.0,263410.0,1865.0,298450.0,33846.0,35859.0,,5030785.0,286256.0,1599637.0,374885.0,625600.0,16924.0,328751.0,81497.0
East Asia & Pacific - World Bank region,,2006,,32537.0,3118213.0,20269.0,16729.0,122385.0,58592.0,83778.0,15563.0,306200.0,473209.0,25873.0,525550.0,286219.0,27898.0,14544.0,144509.0,7659.0,42071.0,254788.0,1796.0,298398.0,33536.0,34896.0,,5020944.0,290102.0,1533105.0,372758.0,619814.0,16153.0,345624.0,82542.0
East Asia & Pacific - World Bank region,,2007,,31161.0,3164261.0,19950.0,17416.0,118602.0,56156.0,79629.0,14681.0,293448.0,473168.0,24368.0,519031.0,273438.0,28066.0,3448.0,138629.0,7488.0,41130.0,248478.0,2222.0,301414.0,33696.0,33940.0,,5080052.0,296333.0,1494228.0,370532.0,614651.0,15357.0,365640.0,84816.0
East Asia & Pacific - World Bank region,,2008,,30401.0,3231713.0,19777.0,20227.0,115577.0,53867.0,78040.0,14232.0,282559.0,476696.0,23094.0,521601.0,262696.0,28324.0,228719.0,133683.0,7571.0,41522.0,244261.0,1526.0,308567.0,34805.0,34356.0,,5226824.0,306328.0,1485060.0,370493.0,613997.0,14341.0,387389.0,88305.0
East Asia & Pacific - World Bank region,,2009,,29567.0,3300889.0,19928.0,19662.0,114304.0,52199.0,75771.0,13932.0,273905.0,477431.0,22058.0,524131.0,251309.0,28205.0,5846.0,129145.0,7416.0,41966.0,240490.0,2404.0,316866.0,35883.0,34779.0,,5405248.0,317830.0,1484615.0,369810.0,613573.0,13590.0,409046.0,92174.0
East Asia & Pacific - World Bank region,,2010,,28177.0,3379630.0,19682.0,21306.0,111963.0,49987.0,75412.0,13853.0,264369.0,474275.0,20646.0,528375.0,236869.0,28200.0,9611.0,123850.0,7636.0,42789.0,235769.0,1387.0,326611.0,36487.0,35541.0,,5602064.0,331206.0,1482669.0,369871.0,615437.0,12870.0,430511.0,96498.0
East Asia & Pacific - World Bank region,,2011,,27013.0,3441301.0,19460.0,17531.0,107261.0,48179.0,76409.0,13722.0,254989.0,461156.0,19312.0,531804.0,226945.0,27938.0,23893.0,119481.0,7669.0,43507.0,228233.0,2131.0,336762.0,36446.0,36200.0,,5748705.0,342283.0,1464664.0,370175.0,617706.0,12339.0,448362.0,99761.0
East Asia & Pacific - World Bank region,,2012,,26319.0,3487351.0,19209.0,15601.0,105371.0,46984.0,75872.0,13446.0,244838.0,445311.0,18270.0,533835.0,219166.0,27728.0,4546.0,116179.0,7695.0,44159.0,219230.0,2132.0,345837.0,35926.0,36787.0,,5820804.0,350194.0,1434890.0,367901.0,617113.0,12374.0,464849.0,102052.0
East Asia & Pacific - World Bank region,,2013,,25607.0,3528244.0,19296.0,9643.0,102822.0,45438.0,78176.0,13408.0,236597.0,430539.0,17426.0,533941.0,207731.0,27526.0,16559.0,113056.0,7894.0,45026.0,212386.0,2260.0,356716.0,35637.0,37584.0,,5926964.0,358722.0,1411174.0,366260.0,616684.0,12412.0,480884.0,104503.0
East Asia & Pacific - World Bank region,,2014,,24319.0,3593731.0,18936.0,6970.0,101767.0,43290.0,82273.0,13616.0,230459.0,421234.0,16320.0,535316.0,196101.0,27541.0,2886.0,110691.0,7901.0,46210.0,208296.0,1553.0,370448.0,35039.0,38705.0,,6035465.0,367297.0,1398253.0,366768.0,619573.0,12455.0,500241.0,107552.0
East Asia & Pacific - World Bank region,,2015,,23797.0,3653914.0,18905.0,4242.0,100240.0,42959.0,85514.0,13723.0,225496.0,409555.0,15786.0,540797.0,193302.0,27489.0,1318.0,109077.0,8231.0,47538.0,204649.0,2215.0,382908.0,34332.0,39828.0,,6137124.0,375282.0,1391179.0,365995.0,621293.0,12429.0,520964.0,110008.0
East Asia & Pacific - World Bank region,,2016,,22429.0,3748229.0,18987.0,3752.0,99833.0,42934.0,86070.0,14037.0,223397.0,404041.0,15455.0,549494.0,188443.0,27532.0,2848.0,107477.0,8408.0,48304.0,204743.0,1316.0,398055.0,34048.0,40399.0,,6294141.0,387180.0,1407914.0,370374.0,630100.0,12377.0,547341.0,114118.0
East Asia & Pacific - World Bank region,,2017,,20585.0,3842668.0,19133.0,3250.0,97569.0,42591.0,84317.0,14772.0,217634.0,397692.0,14580.0,551647.0,173722.0,27446.0,1543.0,106522.0,8366.0,48769.0,204771.0,4816.0,410364.0,33327.0,40758.0,,6424939.0,395911.0,1415833.0,376893.0,640479.0,12137.0,573350.0,117522.0
East Asia & Pacific - World Bank region,,2018,,19358.0,3956856.0,19248.0,2233.0,95621.0,42070.0,82017.0,16078.0,211472.0,394054.0,13743.0,559763.0,159420.0,27409.0,7331.0,103496.0,8347.0,48423.0,205521.0,1013.0,423627.0,32595.0,40400.0,,6558917.0,405974.0,1436503.0,381497.0,647017.0,11751.0,598799.0,121285.0
East Asia & Pacific - World Bank region,,2019,,18440.0,4090361.0,19404.0,2142.0,93793.0,41907.0,79849.0,17164.0,206984.0,390700.0,13152.0,570742.0,149517.0,27465.0,1176.0,101527.0,8378.0,48399.0,205507.0,1155.0,437697.0,32001.0,40322.0,,6737347.0,417675.0,1474858.0,388085.0,658249.0,11506.0,622415.0,126001.0
Eastern Europe,,1990,,3420.0,433998.0,10984.0,0.0,22718.0,34837.0,5081.0,5954.0,14444.0,57747.0,1302.0,31879.0,22783.0,37522.0,86.0,1994.0,19405.0,996.0,63778.0,192.0,12998.0,12138.0,472.0,59.0,1373494.0,11056.0,102468.0,29214.0,68844.0,371.0,38362.0,9405.0
Eastern Europe,,1991,,3330.0,442348.0,11718.0,0.0,24134.0,38253.0,5532.0,6541.0,14896.0,58695.0,1255.0,32296.0,21256.0,41648.0,157.0,1907.0,20682.0,1002.0,67930.0,294.0,13836.0,12806.0,473.0,273.0,1417723.0,11401.0,103869.0,31138.0,71790.0,361.0,39912.0,9666.0
Eastern Europe,,1992,,3363.0,462327.0,13206.0,0.0,26061.0,50661.0,6290.0,7537.0,16850.0,60669.0,1125.0,34542.0,18556.0,48815.0,114.0,1891.0,23904.0,1039.0,77775.0,877.0,14995.0,14112.0,485.0,110.0,1500725.0,12224.0,107695.0,34282.0,77617.0,347.0,40811.0,10006.0
Eastern Europe,,1993,,3682.0,508837.0,16016.0,0.0,30071.0,66341.0,7729.0,9094.0,22022.0,66280.0,1120.0,41120.0,17732.0,58834.0,166.0,2082.0,30894.0,1155.0,95747.0,349.0,17310.0,16691.0,527.0,,1705555.0,14128.0,117930.0,41329.0,90171.0,350.0,41789.0,10871.0
Eastern Europe,,1994,,3961.0,530613.0,18088.0,0.0,33429.0,75444.0,9191.0,10133.0,26887.0,68194.0,1145.0,46078.0,17057.0,66133.0,212.0,2217.0,36216.0,1231.0,108111.0,293.0,18863.0,18403.0,557.0,49.0,1835569.0,15285.0,122698.0,47733.0,99746.0,357.0,42486.0,11330.0
Eastern Europe,,1995,,3857.0,513782.0,18211.0,0.0,33606.0,74909.0,10363.0,10190.0,27599.0,63844.0,1077.0,46300.0,15887.0,67188.0,213.0,2024.0,35578.0,1211.0,107181.0,2060.0,18674.0,18227.0,551.0,158.0,1808737.0,14655.0,118124.0,49479.0,100310.0,350.0,42462.0,11138.0
Eastern Europe,,1996,,3475.0,483109.0,17359.0,0.0,30470.0,65178.0,11407.0,9927.0,26356.0,56688.0,936.0,43716.0,14373.0,64857.0,156.0,1751.0,31747.0,1126.0,100285.0,2903.0,17637.0,17212.0,523.0,167.0,1741610.0,13661.0,110991.0,47284.0,95348.0,331.0,42673.0,10812.0
Eastern Europe,,1997,,3214.0,458222.0,16446.0,0.0,28049.0,59032.0,11744.0,9679.0,25088.0,51216.0,869.0,41515.0,13726.0,61527.0,153.0,1567.0,28225.0,1049.0,92974.0,80.0,16580.0,16235.0,499.0,115.0,1690525.0,12825.0,103992.0,44768.0,90427.0,320.0,42474.0,10590.0
Eastern Europe,,1998,,3062.0,444102.0,16410.0,0.0,27554.0,57337.0,10913.0,9976.0,24969.0,49881.0,781.0,41445.0,12934.0,60415.0,144.0,1476.0,26806.0,1011.0,90769.0,57.0,15842.0,15874.0,489.0,109.0,1673547.0,12569.0,97774.0,44099.0,88936.0,314.0,42551.0,10478.0
Eastern Europe,,1999,,3175.0,460575.0,18303.0,0.0,29476.0,63509.0,13764.0,11210.0,28535.0,53336.0,771.0,46886.0,12621.0,63109.0,102.0,1507.0,28400.0,1076.0,97747.0,7146.0,16089.0,16959.0,520.0,440.0,1782969.0,13372.0,99526.0,48993.0,96525.0,329.0,43215.0,10996.0
Eastern Europe,,2000,,3232.0,467098.0,19687.0,0.0,29782.0,66207.0,15077.0,12179.0,31393.0,55866.0,728.0,51796.0,11897.0,66955.0,114.0,1405.0,30526.0,1085.0,101031.0,6619.0,15833.0,17908.0,525.0,402.0,1842498.0,13703.0,97443.0,54531.0,103704.0,335.0,43182.0,11215.0
Eastern Europe,,2001,,3256.0,463657.0,20503.0,0.0,29415.0,66652.0,14847.0,11923.0,32764.0,57233.0,703.0,54467.0,11236.0,69588.0,99.0,1302.0,32151.0,1043.0,99248.0,4514.0,15466.0,18139.0,510.0,294.0,1868921.0,13657.0,92081.0,59470.0,109402.0,325.0,43227.0,11358.0
Eastern Europe,,2002,,3274.0,466820.0,21215.0,0.0,28468.0,67499.0,15031.0,11822.0,34537.0,58413.0,684.0,57724.0,10425.0,71641.0,346.0,1175.0,33527.0,1021.0,97995.0,2656.0,15415.0,18410.0,495.0,518.0,1923218.0,13896.0,89307.0,66337.0,117638.0,306.0,43206.0,11711.0
Eastern Europe,,2003,,3267.0,465457.0,21455.0,0.0,27139.0,65290.0,16042.0,12384.0,35583.0,59369.0,664.0,60196.0,10321.0,72333.0,80.0,1077.0,34110.0,997.0,96609.0,1195.0,15296.0,18366.0,486.0,337.0,1947293.0,14003.0,84913.0,72989.0,125575.0,289.0,43539.0,11978.0
Eastern Europe,,2004,,3165.0,456508.0,20778.0,0.0,25919.0,62927.0,16589.0,13092.0,35199.0,58540.0,567.0,60251.0,9748.0,71128.0,87.0,946.0,33491.0,942.0,93837.0,2176.0,14861.0,17693.0,461.0,608.0,1918447.0,13695.0,79128.0,78366.0,131244.0,281.0,44780.0,12039.0
Eastern Europe,,2005,,3173.0,467238.0,20966.0,0.0,25479.0,61779.0,20632.0,14795.0,37146.0,59739.0,576.0,63535.0,9260.0,69813.0,105.0,869.0,34494.0,932.0,95866.0,1102.0,15255.0,17590.0,455.0,158.0,1977019.0,14289.0,76913.0,87417.0,143348.0,276.0,46044.0,12578.0
Eastern Europe,,2006,,2886.0,442399.0,18706.0,0.0,22307.0,52177.0,20844.0,14684.0,33012.0,54602.0,536.0,58407.0,9390.0,64062.0,103.0,758.0,31110.0,832.0,86927.0,458.0,14439.0,15560.0,410.0,59.0,1869471.0,13605.0,69590.0,84608.0,138585.0,268.0,47285.0,12444.0
Eastern Europe,,2007,,2740.0,436511.0,17307.0,0.0,20818.0,48480.0,21884.0,14361.0,30400.0,51708.0,547.0,56323.0,9691.0,58803.0,74.0,696.0,26999.0,778.0,81846.0,367.0,14251.0,14213.0,380.0,57.0,1829085.0,13485.0,66039.0,85601.0,139574.0,263.0,48692.0,12666.0
Eastern Europe,,2008,,2650.0,443864.0,16659.0,0.0,19539.0,46215.0,23230.0,14162.0,28829.0,49047.0,559.0,56587.0,9463.0,54858.0,128.0,660.0,25435.0,753.0,79631.0,640.0,14484.0,13438.0,366.0,101.0,1832958.0,13804.0,64347.0,88262.0,143826.0,257.0,50332.0,13094.0
Eastern Europe,,2009,,2452.0,429979.0,14980.0,0.0,17164.0,40232.0,23411.0,12708.0,25059.0,43519.0,561.0,53284.0,9175.0,49879.0,71.0,620.0,22235.0,685.0,72735.0,939.0,14159.0,11969.0,335.0,143.0,1751146.0,13488.0,60161.0,82747.0,137459.0,241.0,52505.0,12981.0
Eastern Europe,,2010,,2390.0,437628.0,14380.0,0.0,16593.0,38113.0,24100.0,12353.0,23708.0,41735.0,502.0,52996.0,8441.0,46732.0,89.0,606.0,25271.0,661.0,71112.0,1186.0,14762.0,11361.0,325.0,235.0,1750059.0,13851.0,59163.0,83044.0,139362.0,233.0,54490.0,13323.0
Eastern Europe,,2011,,2279.0,424375.0,13051.0,0.0,14707.0,34942.0,25311.0,11291.0,21118.0,38553.0,450.0,50151.0,8704.0,42896.0,54.0,605.0,18650.0,612.0,66100.0,626.0,14853.0,10214.0,302.0,174.0,1661092.0,13594.0,56001.0,78347.0,133526.0,224.0,56501.0,13150.0
Eastern Europe,,2012,,2238.0,423834.0,12244.0,0.0,13820.0,32771.0,25379.0,10922.0,19434.0,36992.0,397.0,49331.0,9660.0,40627.0,210.0,630.0,17609.0,592.0,63899.0,1381.0,15944.0,9609.0,295.0,179.0,1628951.0,13905.0,54909.0,77133.0,133192.0,212.0,58782.0,13350.0
Eastern Europe,,2013,,2168.0,424477.0,11577.0,0.0,13143.0,31243.0,23637.0,10626.0,17770.0,35123.0,369.0,48846.0,8923.0,39612.0,58.0,623.0,15813.0,586.0,62967.0,1347.0,17510.0,9061.0,290.0,151.0,1601294.0,14306.0,54274.0,76889.0,134214.0,186.0,61032.0,13507.0
Eastern Europe,,2014,,2061.0,428723.0,11245.0,0.0,12869.0,31668.0,26706.0,10310.0,16460.0,34421.0,381.0,48934.0,8404.0,39518.0,64.0,622.0,15345.0,619.0,62967.0,6046.0,20010.0,8825.0,310.0,1467.0,1586001.0,14875.0,54669.0,77739.0,136974.0,192.0,63545.0,13657.0
Eastern Europe,,2015,,2072.0,446493.0,11055.0,0.0,13198.0,30860.0,28653.0,9698.0,16239.0,34569.0,375.0,49400.0,7409.0,39375.0,100.0,611.0,15118.0,665.0,64790.0,2494.0,22724.0,8704.0,334.0,790.0,1629596.0,15780.0,56407.0,81864.0,143665.0,174.0,65712.0,14142.0
Eastern Europe,,2016,,1967.0,443684.0,10396.0,0.0,12449.0,28577.0,30971.0,8937.0,14725.0,32267.0,336.0,47805.0,6682.0,38918.0,119.0,593.0,14289.0,700.0,62112.0,588.0,24399.0,8296.0,363.0,112.0,1605597.0,16082.0,55875.0,78966.0,140829.0,161.0,67632.0,14260.0
Eastern Europe,,2017,,1764.0,432056.0,9724.0,0.0,11597.0,27125.0,28250.0,8244.0,13355.0,30115.0,311.0,44603.0,5762.0,38490.0,134.0,565.0,13251.0,685.0,58666.0,665.0,24745.0,7841.0,361.0,101.0,1563510.0,15815.0,54748.0,74383.0,134554.0,157.0,69431.0,14111.0
Eastern Europe,,2018,,1692.0,434249.0,9885.0,0.0,11653.0,28533.0,27089.0,8103.0,13011.0,30024.0,316.0,44676.0,5577.0,39562.0,10.0,555.0,13062.0,658.0,58105.0,417.0,23350.0,7923.0,346.0,,1582117.0,15777.0,55484.0,73209.0,132650.0,155.0,71346.0,14233.0
Eastern Europe,,2019,,1640.0,439256.0,9802.0,0.0,11666.0,28894.0,25994.0,7966.0,12738.0,29790.0,310.0,44838.0,5229.0,40404.0,0.0,547.0,13009.0,653.0,57009.0,247.0,22957.0,7977.0,343.0,,1598365.0,15931.0,56496.0,72718.0,132239.0,151.0,73082.0,14364.0
Eastern Mediterranean Region,,1990,,43526.0,192228.0,14140.0,28031.0,20210.0,15488.0,981.0,2042.0,104321.0,117381.0,28306.0,252563.0,448885.0,1631.0,40101.0,254116.0,1058.0,39853.0,20208.0,15028.0,38099.0,6918.0,35047.0,,735548.0,53012.0,121728.0,88521.0,122559.0,25162.0,22997.0,6428.0
Eastern Mediterranean Region,,1991,,42857.0,197838.0,14009.0,28060.0,19786.0,15798.0,1279.0,2165.0,106317.0,117230.0,28878.0,248704.0,450264.0,1687.0,2122.0,247853.0,1508.0,38949.0,20847.0,20597.0,39489.0,6879.0,33939.0,,752600.0,54598.0,124159.0,89133.0,123344.0,24947.0,23552.0,6632.0
Eastern Mediterranean Region,,1992,,42962.0,204305.0,14069.0,27791.0,19726.0,20419.0,1617.0,2312.0,110139.0,119181.0,29998.0,248030.0,451981.0,1750.0,2800.0,244818.0,948.0,38120.0,21711.0,11041.0,41080.0,6904.0,33066.0,,773067.0,56363.0,126712.0,90141.0,124762.0,24920.0,24118.0,6839.0
Eastern Mediterranean Region,,1993,,42941.0,210981.0,14196.0,28898.0,19803.0,20929.0,2036.0,2485.0,115312.0,121514.0,30921.0,248987.0,451383.0,1817.0,1801.0,244351.0,952.0,38243.0,22678.0,7752.0,42948.0,6940.0,32918.0,,797438.0,58435.0,129924.0,91693.0,126713.0,25002.0,24662.0,7086.0
Eastern Mediterranean Region,,1994,,43553.0,217860.0,14327.0,27878.0,19909.0,18462.0,2542.0,2659.0,119574.0,123189.0,31747.0,248823.0,450088.0,1891.0,1448.0,242431.0,971.0,37536.0,23662.0,13828.0,44779.0,7007.0,32249.0,,820541.0,60548.0,133104.0,93305.0,128725.0,25109.0,25264.0,7326.0
Eastern Mediterranean Region,,1995,,44120.0,225267.0,14440.0,28515.0,19874.0,18894.0,3165.0,2864.0,121580.0,124259.0,32582.0,246390.0,451954.0,1975.0,2299.0,238412.0,1015.0,38077.0,24676.0,9331.0,46683.0,7078.0,32358.0,,841447.0,62629.0,136039.0,94372.0,130107.0,25076.0,25966.0,7574.0
Eastern Mediterranean Region,,1996,,43978.0,231807.0,14503.0,29663.0,19529.0,19614.0,3903.0,3102.0,122076.0,125311.0,33042.0,241002.0,450633.0,2048.0,834.0,232734.0,1041.0,37722.0,25543.0,10346.0,48721.0,7085.0,31919.0,,859691.0,64645.0,137839.0,95585.0,131433.0,24914.0,26656.0,7786.0
Eastern Mediterranean Region,,1997,,44059.0,239558.0,14991.0,29880.0,19178.0,20120.0,4753.0,3351.0,123587.0,127209.0,33498.0,238670.0,451058.0,2121.0,5623.0,228953.0,1096.0,37075.0,26452.0,13929.0,50808.0,7185.0,31268.0,,881944.0,66858.0,139824.0,97244.0,133310.0,24835.0,27358.0,8022.0
Eastern Mediterranean Region,,1998,,44002.0,245947.0,14700.0,29962.0,18543.0,20466.0,5688.0,3611.0,123859.0,127586.0,33475.0,234610.0,448423.0,2172.0,8533.0,226658.0,1004.0,36410.0,27074.0,19172.0,52475.0,7084.0,30618.0,,899449.0,68762.0,140733.0,98550.0,134704.0,24512.0,28068.0,8245.0
Eastern Mediterranean Region,,1999,,44638.0,253398.0,14722.0,29105.0,17783.0,21250.0,6680.0,3876.0,123362.0,128614.0,33508.0,231394.0,450219.0,2228.0,502.0,221317.0,1019.0,35717.0,27792.0,8059.0,54274.0,7044.0,29907.0,,916187.0,70756.0,141745.0,100062.0,136395.0,24185.0,28813.0,8463.0
Eastern Mediterranean Region,,2000,,43343.0,261294.0,14520.0,23604.0,16877.0,21374.0,7690.0,4201.0,121348.0,128966.0,33727.0,226533.0,455140.0,2288.0,31.0,215548.0,1026.0,35052.0,28461.0,9586.0,55998.0,6983.0,29173.0,,923713.0,72465.0,141846.0,100877.0,137282.0,23780.0,29687.0,8633.0
Eastern Mediterranean Region,,2001,,42645.0,269905.0,14367.0,22128.0,16252.0,21688.0,8672.0,4538.0,119728.0,131002.0,34050.0,222442.0,458643.0,2355.0,968.0,207967.0,1323.0,34026.0,29357.0,10524.0,58792.0,6934.0,28138.0,,946873.0,75129.0,143447.0,103950.0,140852.0,23201.0,30721.0,8958.0
Eastern Mediterranean Region,,2002,,42451.0,277848.0,14304.0,21003.0,15806.0,23185.0,9587.0,4876.0,119653.0,132954.0,34451.0,219471.0,462087.0,2409.0,1969.0,202763.0,1117.0,33332.0,30052.0,8417.0,61699.0,6938.0,27414.0,,970507.0,77865.0,145206.0,106644.0,144023.0,22451.0,31800.0,9311.0
Eastern Mediterranean Region,,2003,,41937.0,286114.0,14166.0,19090.0,15691.0,24054.0,10397.0,5235.0,120184.0,135044.0,34791.0,219660.0,464273.0,2450.0,27410.0,198543.0,1218.0,32079.0,30695.0,25353.0,64853.0,6953.0,26452.0,,995166.0,81172.0,147050.0,109480.0,147446.0,21805.0,32838.0,9682.0
Eastern Mediterranean Region,,2004,,41546.0,293975.0,13744.0,14234.0,15387.0,25424.0,11084.0,5619.0,119353.0,135742.0,34876.0,216874.0,465321.0,2488.0,1755.0,192800.0,1029.0,31707.0,31239.0,32383.0,68124.0,7014.0,25912.0,,1009183.0,83776.0,147865.0,110858.0,149216.0,20993.0,33849.0,9944.0
Eastern Mediterranean Region,,2005,,40773.0,302243.0,13684.0,14909.0,15071.0,25769.0,11673.0,5927.0,117106.0,136756.0,34849.0,212216.0,463501.0,2540.0,75530.0,186511.0,1157.0,30801.0,31658.0,28424.0,71325.0,7010.0,25090.0,,1021498.0,86151.0,148459.0,111530.0,150092.0,20263.0,34941.0,10197.0
Eastern Mediterranean Region,,2006,,40719.0,311207.0,13396.0,14022.0,14859.0,26933.0,12181.0,6234.0,114817.0,138038.0,34688.0,208902.0,464398.0,2595.0,1095.0,181405.0,1115.0,30002.0,32129.0,51328.0,74252.0,7016.0,24406.0,,1037666.0,88292.0,149399.0,112389.0,151439.0,19530.0,36097.0,10477.0
Eastern Mediterranean Region,,2007,,40080.0,319672.0,13228.0,13367.0,14584.0,28412.0,12620.0,6625.0,112640.0,140172.0,34328.0,205097.0,457325.0,2646.0,1603.0,177686.0,1061.0,29515.0,32626.0,52748.0,76815.0,6999.0,23992.0,,1052818.0,90386.0,150271.0,113657.0,153225.0,18680.0,37363.0,10771.0
Eastern Mediterranean Region,,2008,,39077.0,331687.0,13299.0,9805.0,14643.0,29397.0,12890.0,6942.0,112089.0,142804.0,34426.0,206962.0,455857.0,2716.0,1856.0,177610.0,1098.0,30959.0,33456.0,31645.0,80108.0,7142.0,25098.0,,1075590.0,93470.0,152057.0,116364.0,156689.0,18332.0,38721.0,11133.0
Eastern Mediterranean Region,,2009,,39379.0,343319.0,13267.0,11306.0,14477.0,32380.0,13096.0,7095.0,110233.0,144517.0,34177.0,205859.0,451449.0,2777.0,446.0,174083.0,1114.0,30903.0,34186.0,29166.0,83503.0,7141.0,25029.0,,1096521.0,96332.0,153445.0,118949.0,159844.0,17893.0,40150.0,11505.0
